cpu,case,family,dtype,atol,rtol,max_diff,max_tolerance_fraction,status
cortex-m4,depthwise_conv_float_fast_nt_t_f32,ConvolutionFunctions,FP32,5e-05,2e-05,1.22189522e-06,0.022845,PASS
cortex-m4,depthwise_conv_float_fast_nt_t_no_bias_f32,ConvolutionFunctions,FP32,5e-05,2e-05,1.43051147e-06,0.02166,PASS
cortex-m4,depthwise_conv_float_single_input_channel_f32,ConvolutionFunctions,FP32,5e-05,2e-05,1.43051147e-06,0.023276,PASS
cortex-m4,depthwise_conv_float_single_input_channel_out8_f32,ConvolutionFunctions,FP32,5e-05,2e-05,1.84774399e-06,0.027055,PASS
cortex-m4,depthwise_conv_float_stride2_valid_f32,ConvolutionFunctions,FP32,5e-05,2e-05,1.17346644e-06,0.023154,PASS
cortex-m4,depthwise_conv_float_wrapper_f32,ConvolutionFunctions,FP32,5e-05,2e-05,1.31130219e-06,0.021598,PASS
cortex-m4,dequantize_float_s16_f32_vec33,QuantizationFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,dequantize_float_s8_f32_vec17,QuantizationFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,fully_connected_float_4d_input_f32,FullyConnectedFunctions,FP32,5e-05,2e-05,1.49011612e-06,0.02613,PASS
cortex-m4,fully_connected_float_default_f32,FullyConnectedFunctions,FP32,5e-05,2e-05,1.25169754e-06,0.020254,PASS
cortex-m4,fully_connected_float_no_bias_f32,FullyConnectedFunctions,FP32,5e-05,2e-05,7.71135092e-07,0.015188,PASS
cortex-m4,fully_connected_float_tail9_f32,FullyConnectedFunctions,FP32,5e-05,2e-05,1.35600567e-06,0.025179,PASS
cortex-m4,fully_connected_float_vector8_f32,FullyConnectedFunctions,FP32,5e-05,2e-05,1.7285347e-06,0.026262,PASS
cortex-m4,gru_unidirectional_error_missing_temp1_prereset_f32,LSTMFunctions,FP32,5e-05,2e-05,,,PASS
cortex-m4,gru_unidirectional_error_negative_hidden_size_f32,LSTMFunctions,FP32,5e-05,2e-05,,,PASS
cortex-m4,gru_unidirectional_error_negative_input_size_f32,LSTMFunctions,FP32,5e-05,2e-05,,,PASS
cortex-m4,gru_unidirectional_error_negative_time_steps_f32,LSTMFunctions,FP32,5e-05,2e-05,,,PASS
cortex-m4,gru_unidirectional_error_null_input_f32,LSTMFunctions,FP32,5e-05,2e-05,,,PASS
cortex-m4,gru_unidirectional_error_null_output_f32,LSTMFunctions,FP32,5e-05,2e-05,,,PASS
cortex-m4,gru_unidirectional_error_null_params_f32,LSTMFunctions,FP32,5e-05,2e-05,,,PASS
cortex-m4,gru_unidirectional_error_stateful_batch_gt1_f32,LSTMFunctions,FP32,5e-05,2e-05,,,PASS
cortex-m4,gru_unidirectional_error_zero_batch_size_f32,LSTMFunctions,FP32,5e-05,2e-05,,,PASS
cortex-m4,gru_unidirectional_float_batch_major_multi_batch_f32,LSTMFunctions,FP32,5e-05,2e-05,1.9133091e-05,0.32727,PASS
cortex-m4,gru_unidirectional_float_pre_reset_f32,LSTMFunctions,FP32,5e-05,2e-05,8.74698162e-06,0.164082,PASS
cortex-m4,gru_unidirectional_float_pre_reset_multi_batch_f32,LSTMFunctions,FP32,5e-05,2e-05,1.77323818e-05,0.300469,PASS
cortex-m4,gru_unidirectional_float_reset_after_f32,LSTMFunctions,FP32,5e-05,2e-05,1.49905682e-05,0.259775,PASS
cortex-m4,gru_unidirectional_float_stream_f32,LSTMFunctions,FP32,5e-05,2e-05,1.49905682e-05,0.259775,PASS
cortex-m4,gru_unidirectional_float_time_major_f32,LSTMFunctions,FP32,5e-05,2e-05,1.33812428e-05,0.235448,PASS
cortex-m4,lstm_unidirectional_float_clip_tail9_time_major_f32,LSTMFunctions,FP32,5e-05,2e-05,1.91926956e-05,0.353752,PASS
cortex-m4,lstm_unidirectional_float_clip_vec8_batch2_f32,LSTMFunctions,FP32,5e-05,2e-05,1.67638063e-05,0.312417,PASS
cortex-m4,lstm_unidirectional_float_default_f32,LSTMFunctions,FP32,5e-05,2e-05,6.88433647e-06,0.133123,PASS
cortex-m4,lstm_unidirectional_float_larger_f32,LSTMFunctions,FP32,5e-05,2e-05,9.521842e-06,0.182709,PASS
cortex-m4,lstm_unidirectional_float_time_major_f32,LSTMFunctions,FP32,5e-05,2e-05,6.88433647e-06,0.133123,PASS
cortex-m4,max_pool_float_1d_k2s2_f32,PoolingFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,max_pool_float_1d_k3s1_f32,PoolingFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,max_pool_float_1d_k3s3_f32,PoolingFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,max_pool_float_1d_k3s3_unclipped_f32,PoolingFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,max_pool_float_default_f32,PoolingFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,max_pool_float_nhwc_alias_f32,PoolingFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,max_pool_float_rect_kernel_f32,PoolingFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,max_pool_float_same_stride1_f32,PoolingFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,maximum_float_batch_scalar_right_f32,BasicMathFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,maximum_float_channel_broadcast_f32,BasicMathFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,maximum_float_channel_scalar_right_f32,BasicMathFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,maximum_float_default_f32,BasicMathFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,maximum_float_height_broadcast_f32,BasicMathFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,maximum_float_row_scalar_right_f32,BasicMathFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,maximum_float_scalar_broadcast_f32,BasicMathFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,maximum_float_tail_f32,BasicMathFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,minimum_float_batch_broadcast_f32,BasicMathFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,minimum_float_batch_scalar_left_f32,BasicMathFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,minimum_float_channel_broadcast_f32,BasicMathFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,minimum_float_channel_scalar_left_f32,BasicMathFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,minimum_float_default_f32,BasicMathFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,minimum_float_row_scalar_left_f32,BasicMathFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,minimum_float_scalar_broadcast_f32,BasicMathFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,minimum_float_scalar_left_f32,BasicMathFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,minimum_float_tail_f32,BasicMathFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,mul_float_channel_broadcast_f32,BasicMathFunctions,FP32,5e-05,2e-05,5.96046448e-07,0.011183,PASS
cortex-m4,mul_float_default_f32,BasicMathFunctions,FP32,5e-05,2e-05,9.53674316e-07,0.017145,PASS
cortex-m4,mul_float_scalar_broadcast_f32,BasicMathFunctions,FP32,5e-05,2e-05,7.15255737e-07,0.013465,PASS
cortex-m4,mul_float_tail_f32,BasicMathFunctions,FP32,5e-05,2e-05,6.10947609e-07,0.011814,PASS
cortex-m4,nn_activation_float_hardswish_f32,ActivationFunctions,FP32,5e-05,2e-05,5.81145287e-07,0.010723,PASS
cortex-m4,nn_activation_float_hardswish_tail_f32,ActivationFunctions,FP32,5e-05,2e-05,5.81145287e-07,0.010723,PASS
cortex-m4,nn_activation_float_leaky_relu_f32,ActivationFunctions,FP32,5e-05,2e-05,5.01051545e-07,0.009957,PASS
cortex-m4,nn_activation_float_leaky_relu_tail_f32,ActivationFunctions,FP32,5e-05,2e-05,5.06639481e-07,0.009809,PASS
cortex-m4,nn_activation_float_none_f32,ActivationFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,nn_activation_float_relu6_f32,ActivationFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,nn_activation_float_relu6_tail_f32,ActivationFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,nn_activation_float_relu_f32,ActivationFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,nn_activation_float_relu_tail_f32,ActivationFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,nn_activation_float_sigmoid_f32,ActivationFunctions,FP32,5e-05,2e-05,7.15255737e-07,0.011334,PASS
cortex-m4,nn_activation_float_sigmoid_tail_f32,ActivationFunctions,FP32,5e-05,2e-05,7.15255737e-07,0.011334,PASS
cortex-m4,nn_activation_float_sigmoid_wide_f32,ActivationFunctions,FP32,5e-05,2e-05,5.36441803e-07,0.009016,PASS
cortex-m4,nn_activation_float_sigmoid_wide_tail_f32,ActivationFunctions,FP32,5e-05,2e-05,5.36441803e-07,0.009016,PASS
cortex-m4,nn_activation_float_tanh_f32,ActivationFunctions,FP32,5e-05,2e-05,2.09212303e-05,0.346705,PASS
cortex-m4,nn_activation_float_tanh_lutband_f32,ActivationFunctions,FP32,2e-05,0.0,1.19805336e-05,0.599027,PASS
cortex-m4,nn_activation_float_tanh_lutband_neg_f32,ActivationFunctions,FP32,2e-05,0.0,1.19805336e-05,0.599027,PASS
cortex-m4,nn_activation_float_tanh_lutedge_f32,ActivationFunctions,FP32,2e-06,0.0,5.36441803e-07,0.268221,PASS
cortex-m4,nn_activation_float_tanh_lutedge_neg_f32,ActivationFunctions,FP32,2e-06,0.0,4.76837158e-07,0.238419,PASS
cortex-m4,nn_activation_float_tanh_tail_f32,ActivationFunctions,FP32,5e-05,2e-05,2.09212303e-05,0.346705,PASS
cortex-m4,nn_activation_float_tanh_wide_f32,ActivationFunctions,FP32,5e-05,2e-05,2.18749046e-05,0.374798,PASS
cortex-m4,nn_activation_float_tanh_wide_tail_f32,ActivationFunctions,FP32,5e-05,2e-05,2.18749046e-05,0.374798,PASS
cortex-m4,pad_float_all_dims_f32,PadFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,pad_float_asymmetric_hw_f32,PadFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,pad_float_batch_only_f32,PadFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,pad_float_channel_pad_f32,PadFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,pad_float_default_f32,PadFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,prelu_float_broadcast_hw_f32,ActivationFunctions,FP32,5e-05,2e-05,6.2584877e-07,0.011669,PASS
cortex-m4,prelu_float_full_alpha_f32,ActivationFunctions,FP32,5e-05,2e-05,5.11761755e-07,0.010228,PASS
cortex-m4,prelu_float_per_channel_f32,ActivationFunctions,FP32,5e-05,2e-05,4.991889e-07,0.009896,PASS
cortex-m4,prelu_float_scalar_alpha_f32,ActivationFunctions,FP32,5e-05,2e-05,5.06639481e-07,0.009978,PASS
cortex-m4,quantize_float_f32_s16_vec33,QuantizationFunctions,S16,,,,,PASS
cortex-m4,quantize_float_f32_s8_vec17,QuantizationFunctions,S8,,,,,PASS
cortex-m4,reduce_sum_float_axis_c_f32,BasicMathFunctions,FP32,5e-05,2e-05,1.01327896e-06,0.020102,PASS
cortex-m4,reduce_sum_float_axis_h_f32,BasicMathFunctions,FP32,5e-05,2e-05,1.07288361e-06,0.018682,PASS
cortex-m4,reduce_sum_float_axis_hw_f32,BasicMathFunctions,FP32,5e-05,2e-05,4.76837158e-06,0.053902,PASS
cortex-m4,reduce_sum_float_axis_hwc_f32,BasicMathFunctions,FP32,5e-05,2e-05,3.52859497e-05,0.099449,PASS
cortex-m4,reshape_float_default_f32,ReshapeFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,reshape_float_flatten_f32,ReshapeFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,reshape_float_identity_f32,ReshapeFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,reshape_float_rank3_f32,ReshapeFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,reshape_float_zero_size_f32,ReshapeFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,softmax_float_default_f32,SoftmaxFunctions,FP32,5e-05,2e-05,8.04662704e-07,0.013805,PASS
cortex-m4,softmax_float_row_size_1_f32,SoftmaxFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,softmax_float_row_size_2_f32,SoftmaxFunctions,FP32,5e-05,2e-05,1.1920929e-07,0.002084,PASS
cortex-m4,softmax_float_vector4_f32,SoftmaxFunctions,FP32,5e-05,2e-05,5.96046448e-07,0.010514,PASS
cortex-m4,softmax_float_vector8_f32,SoftmaxFunctions,FP32,5e-05,2e-05,5.36441803e-07,0.010059,PASS
cortex-m4,softmax_float_wide_tail_f32,SoftmaxFunctions,FP32,5e-05,2e-05,5.06639481e-07,0.009692,PASS
cortex-m4,strided_slice_float_batch_slice_f32,StridedSliceFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,strided_slice_float_crop_width_f32,StridedSliceFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,strided_slice_float_general_neg_stride_f32,StridedSliceFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,strided_slice_float_stride2_f32,StridedSliceFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,strided_slice_float_whole_slab_f32,StridedSliceFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,sub_float_default_f32,BasicMathFunctions,FP32,5e-05,2e-05,1.07288361e-06,0.019783,PASS
cortex-m4,sub_float_odd_block_f32,BasicMathFunctions,FP32,5e-05,2e-05,1.07288361e-06,0.019811,PASS
cortex-m4,sub_float_tail_f32,BasicMathFunctions,FP32,5e-05,2e-05,1.01327896e-06,0.019658,PASS
cortex-m4,svdf_float_default_f32,SVDFunctions,FP32,5e-05,2e-05,1.78813934e-07,0.002753,PASS
cortex-m4,svdf_float_no_bias_f32,SVDFunctions,FP32,5e-05,2e-05,8.34465027e-07,0.013816,PASS
cortex-m4,svdf_float_rank2_f32,SVDFunctions,FP32,5e-05,2e-05,8.97794962e-07,0.017565,PASS
cortex-m4,transpose_conv_float_default_f32,ConvolutionFunctions,FP32,5e-05,2e-05,1.43051147e-06,0.026896,PASS
cortex-m4,transpose_conv_float_no_bias_f32,ConvolutionFunctions,FP32,5e-05,2e-05,1.07288361e-06,0.017439,PASS
cortex-m4,transpose_conv_float_stride1_f32,ConvolutionFunctions,FP32,5e-05,2e-05,2.2649765e-06,0.042904,PASS
cortex-m4,transpose_conv_float_valid_f32,ConvolutionFunctions,FP32,5e-05,2e-05,1.43051147e-06,0.026896,PASS
cortex-m4,transpose_conv_float_wrapper_f32,ConvolutionFunctions,FP32,5e-05,2e-05,1.43051147e-06,0.026896,PASS
cortex-m4,transpose_float_default_f32,TransposeFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,transpose_float_identity_rank4_f32,TransposeFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,transpose_float_perm_0312_f32,TransposeFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,transpose_float_rank2_f32,TransposeFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,transpose_float_rank2_mve_gather_tail_f32,TransposeFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,transpose_float_rank3_f32,TransposeFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,transpose_float_singleton_copy_f32,TransposeFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,transpose_float_spatial_swap_f32,TransposeFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
cortex-m4,transpose_float_swap_last2_4d_f32,TransposeFunctions,FP32,5e-05,2e-05,0.0,0.0,PASS
